Station_ID,Station_Name,Basin,Year,Month,pr_mm_month,N_Valid_Days
G 0005,SADAQA,JAFER,1997,7,0.0,31
G 0005,SADAQA,JAFER,1997,8,0.0,31
G 0005,SADAQA,JAFER,1997,9,0.0,30
G 0005,SADAQA,JAFER,1997,10,8.6,31
G 0005,SADAQA,JAFER,1997,11,0.0,30
G 0005,SADAQA,JAFER,1997,12,11.0,31
G 0005,SADAQA,JAFER,1998,1,39.5,31
G 0005,SADAQA,JAFER,1998,2,13.8,28
G 0005,SADAQA,JAFER,1998,3,22.8,31
G 0005,SADAQA,JAFER,1998,4,0.0,30
G 0005,SADAQA,JAFER,1998,5,0.0,31
G 0005,SADAQA,JAFER,1998,6,0.0,30
G 0005,SADAQA,JAFER,1998,7,0.0,31
G 0005,SADAQA,JAFER,1998,8,0.0,31
G 0005,SADAQA,JAFER,1998,9,0.0,30
G 0005,SADAQA,JAFER,1998,10,0.0,31
G 0005,SADAQA,JAFER,1998,11,0.0,30
G 0005,SADAQA,JAFER,1998,12,0.0,31
G 0005,SADAQA,JAFER,1999,1,35.0,31
G 0005,SADAQA,JAFER,1999,2,44.0,28
G 0005,SADAQA,JAFER,1999,3,0.0,31
G 0005,SADAQA,JAFER,1999,4,0.0,30
G 0005,SADAQA,JAFER,1999,5,0.0,31
G 0005,SADAQA,JAFER,1999,6,0.0,30
G 0005,SADAQA,JAFER,1999,7,0.0,31
G 0005,SADAQA,JAFER,1999,8,0.0,31
G 0005,SADAQA,JAFER,1999,9,0.0,30
G 0005,SADAQA,JAFER,1999,10,0.8,31
G 0005,SADAQA,JAFER,1999,11,0.0,30
G 0005,SADAQA,JAFER,1999,12,0.0,31
G 0005,SADAQA,JAFER,2000,1,27.0,31
G 0005,SADAQA,JAFER,2000,2,1.5,29
G 0005,SADAQA,JAFER,2000,3,13.9,31
G 0005,SADAQA,JAFER,2000,4,0.0,30
G 0005,SADAQA,JAFER,2000,5,0.0,31
G 0005,SADAQA,JAFER,2000,6,0.0,30
G 0005,SADAQA,JAFER,2000,7,0.0,31
G 0005,SADAQA,JAFER,2000,8,0.0,31
G 0005,SADAQA,JAFER,2000,9,0.0,30
G 0005,SADAQA,JAFER,2000,10,0.0,31
G 0005,SADAQA,JAFER,2000,11,5.0,30
G 0005,SADAQA,JAFER,2000,12,11.9,31
G 0005,SADAQA,JAFER,2001,1,11.0,31
G 0005,SADAQA,JAFER,2001,2,3.2,28
G 0005,SADAQA,JAFER,2001,3,0.0,31
G 0005,SADAQA,JAFER,2001,4,27.5,30
G 0005,SADAQA,JAFER,2001,5,8.0,31
G 0005,SADAQA,JAFER,2001,6,0.0,30
G 0005,SADAQA,JAFER,2001,7,0.0,31
G 0005,SADAQA,JAFER,2001,8,0.0,31
G 0005,SADAQA,JAFER,2001,9,0.0,30
G 0005,SADAQA,JAFER,2001,10,0.0,31
G 0005,SADAQA,JAFER,2001,11,4.5,30
G 0005,SADAQA,JAFER,2001,12,21.5,31
G 0005,SADAQA,JAFER,2002,1,34.9,31
G 0005,SADAQA,JAFER,2002,2,40.2,28
G 0005,SADAQA,JAFER,2002,3,4.0,31
G 0005,SADAQA,JAFER,2002,4,6.0,30
G 0005,SADAQA,JAFER,2002,5,0.0,31
G 0005,SADAQA,JAFER,2002,6,0.0,30
G 0005,SADAQA,JAFER,2002,7,0.0,31
G 0005,SADAQA,JAFER,2002,8,0.0,31
G 0005,SADAQA,JAFER,2002,9,0.0,30
G 0005,SADAQA,JAFER,2002,10,0.0,31
G 0005,SADAQA,JAFER,2002,11,6.5,30
G 0005,SADAQA,JAFER,2002,12,29.5,31
G 0005,SADAQA,JAFER,2003,1,13.3,31
G 0005,SADAQA,JAFER,2003,2,0.0,28
G 0005,SADAQA,JAFER,2003,3,3.0,31
G 0005,SADAQA,JAFER,2003,4,4.5,30
G 0005,SADAQA,JAFER,2003,5,0.0,31
G 0005,SADAQA,JAFER,2003,6,0.0,30
G 0005,SADAQA,JAFER,2003,7,0.0,31
G 0005,SADAQA,JAFER,2003,8,0.0,31
G 0005,SADAQA,JAFER,2003,9,0.0,30
G 0005,SADAQA,JAFER,2003,10,0.0,31
G 0005,SADAQA,JAFER,2003,11,0.0,30
G 0005,SADAQA,JAFER,2003,12,21.5,31
G 0005,SADAQA,JAFER,2004,1,46.0,31
G 0005,SADAQA,JAFER,2004,2,13.5,29
G 0005,SADAQA,JAFER,2004,3,0.0,31
G 0005,SADAQA,JAFER,2004,4,0.0,30
G 0005,SADAQA,JAFER,2004,5,0.0,31
G 0005,SADAQA,JAFER,2004,6,0.0,30
G 0005,SADAQA,JAFER,2004,7,0.0,31
G 0005,SADAQA,JAFER,2004,8,0.0,31
G 0005,SADAQA,JAFER,2004,9,0.0,30
G 0005,SADAQA,JAFER,2004,10,9.5,31
G 0005,SADAQA,JAFER,2004,11,11.3,30
G 0005,SADAQA,JAFER,2004,12,7.7,31
G 0005,SADAQA,JAFER,2005,1,36.9,31
G 0005,SADAQA,JAFER,2005,2,3.0,28
G 0005,SADAQA,JAFER,2005,3,1.0,31
G 0005,SADAQA,JAFER,2005,4,0.0,30
G 0005,SADAQA,JAFER,2005,5,0.0,31
G 0005,SADAQA,JAFER,2005,6,0.0,30
G 0005,SADAQA,JAFER,2005,7,0.0,31
G 0005,SADAQA,JAFER,2005,8,0.0,31
G 0005,SADAQA,JAFER,2005,9,0.0,30
G 0005,SADAQA,JAFER,2005,10,0.0,31
G 0005,SADAQA,JAFER,2005,11,0.5,30
G 0005,SADAQA,JAFER,2005,12,0.0,31
G 0005,SADAQA,JAFER,2006,1,0.0,31
G 0005,SADAQA,JAFER,2006,2,44.0,28
G 0005,SADAQA,JAFER,2006,3,0.0,31
G 0005,SADAQA,JAFER,2006,4,23.0,30
G 0005,SADAQA,JAFER,2006,5,0.0,31
G 0005,SADAQA,JAFER,2006,6,0.0,30
G 0005,SADAQA,JAFER,2006,7,0.0,31
G 0005,SADAQA,JAFER,2006,8,0.0,31
G 0005,SADAQA,JAFER,2006,9,0.0,30
G 0005,SADAQA,JAFER,2006,10,0.0,31
G 0005,SADAQA,JAFER,2006,11,0.0,30
G 0005,SADAQA,JAFER,2006,12,38.5,31
G 0005,SADAQA,JAFER,2007,1,22.0,31
G 0005,SADAQA,JAFER,2007,2,37.0,28
G 0005,SADAQA,JAFER,2007,3,10.0,31
G 0005,SADAQA,JAFER,2007,4,4.0,30
G 0005,SADAQA,JAFER,2007,5,8.0,31
G 0005,SADAQA,JAFER,2007,6,0.0,30
G 0005,SADAQA,JAFER,2007,7,0.0,31
G 0005,SADAQA,JAFER,2007,8,0.0,31
G 0005,SADAQA,JAFER,2007,9,0.0,30
G 0005,SADAQA,JAFER,2007,10,0.0,31
G 0005,SADAQA,JAFER,2007,11,0.0,30
G 0005,SADAQA,JAFER,2007,12,0.0,31
G 0005,SADAQA,JAFER,2008,1,35.7,31
G 0005,SADAQA,JAFER,2008,2,15.7,29
G 0005,SADAQA,JAFER,2008,3,0.0,31
G 0005,SADAQA,JAFER,2008,4,0.0,30
G 0005,SADAQA,JAFER,2008,5,0.0,31
G 0005,SADAQA,JAFER,2008,6,0.0,30
G 0005,SADAQA,JAFER,2008,7,0.0,31
G 0005,SADAQA,JAFER,2008,8,0.0,31
G 0005,SADAQA,JAFER,2008,9,0.0,30
G 0005,SADAQA,JAFER,2008,10,0.0,31
G 0005,SADAQA,JAFER,2008,11,0.0,30
G 0005,SADAQA,JAFER,2008,12,0.0,31
G 0005,SADAQA,JAFER,2009,1,0.0,31
G 0005,SADAQA,JAFER,2009,2,4.0,28
G 0005,SADAQA,JAFER,2009,3,26.0,31
G 0005,SADAQA,JAFER,2009,4,0.0,30
G 0005,SADAQA,JAFER,2009,5,0.0,31
G 0005,SADAQA,JAFER,2009,6,0.0,30
G 0005,SADAQA,JAFER,2009,7,0.0,31
G 0005,SADAQA,JAFER,2009,8,0.0,31
G 0005,SADAQA,JAFER,2009,9,0.0,30
G 0005,SADAQA,JAFER,2009,10,0.0,31
G 0005,SADAQA,JAFER,2009,11,5.4,30
G 0005,SADAQA,JAFER,2009,12,29.0,31
G 0005,SADAQA,JAFER,2010,1,27.0,31
G 0005,SADAQA,JAFER,2010,2,31.5,28
G 0005,SADAQA,JAFER,2010,3,12.0,31
G 0005,SADAQA,JAFER,2010,4,0.0,30
G 0005,SADAQA,JAFER,2010,5,0.0,31
G 0005,SADAQA,JAFER,2010,6,0.0,30
G 0005,SADAQA,JAFER,2010,7,0.0,31
G 0005,SADAQA,JAFER,2010,8,0.0,31
G 0005,SADAQA,JAFER,2010,9,0.0,30
G 0005,SADAQA,JAFER,2010,10,0.0,31
G 0005,SADAQA,JAFER,2010,11,0.0,30
G 0005,SADAQA,JAFER,2010,12,0.2,31
G 0005,SADAQA,JAFER,2011,1,1.0,31
G 0005,SADAQA,JAFER,2011,2,3.0,28
G 0005,SADAQA,JAFER,2011,3,1.5,31
G 0005,SADAQA,JAFER,2011,4,12.1,30
G 0005,SADAQA,JAFER,2011,5,0.0,31
G 0005,SADAQA,JAFER,2011,6,0.0,30
G 0005,SADAQA,JAFER,2011,7,0.0,31
G 0005,SADAQA,JAFER,2011,8,0.0,31
G 0005,SADAQA,JAFER,2011,9,0.0,30
G 0005,SADAQA,JAFER,2011,10,0.0,31
G 0005,SADAQA,JAFER,2011,11,3.2,30
G 0005,SADAQA,JAFER,2011,12,0.0,31
G 0005,SADAQA,JAFER,2012,1,19.1,31
G 0005,SADAQA,JAFER,2012,2,27.6,29
G 0005,SADAQA,JAFER,2012,3,14.1,31
G 0005,SADAQA,JAFER,2012,4,0.0,30
G 0005,SADAQA,JAFER,2012,5,0.0,31
G 0005,SADAQA,JAFER,2012,6,0.0,30
G 0005,SADAQA,JAFER,2012,7,0.0,31
G 0005,SADAQA,JAFER,2012,8,0.0,31
G 0005,SADAQA,JAFER,2012,9,0.0,30
G 0005,SADAQA,JAFER,2012,10,0.0,31
G 0005,SADAQA,JAFER,2012,11,2.7,30
G 0005,SADAQA,JAFER,2012,12,2.1,31
G 0005,SADAQA,JAFER,2013,1,48.8,31
G 0005,SADAQA,JAFER,2013,2,28.1,28
G 0005,SADAQA,JAFER,2013,3,0.4,31
G 0005,SADAQA,JAFER,2013,4,0.5,30
G 0005,SADAQA,JAFER,2013,5,2.1,31
G 0005,SADAQA,JAFER,2013,6,0.0,30
G 0005,SADAQA,JAFER,2013,7,0.0,31
G 0005,SADAQA,JAFER,2013,8,0.0,31
G 0005,SADAQA,JAFER,2013,9,0.0,30
G 0005,SADAQA,JAFER,2013,10,0.0,31
G 0005,SADAQA,JAFER,2013,11,0.0,30
G 0005,SADAQA,JAFER,2013,12,88.8,31
G 0005,SADAQA,JAFER,2014,1,5.6,31
G 0005,SADAQA,JAFER,2014,2,5.2,28
G 0005,SADAQA,JAFER,2014,3,16.7,31
G 0005,SADAQA,JAFER,2014,4,0.0,30
G 0005,SADAQA,JAFER,2014,5,15.0,31
G 0005,SADAQA,JAFER,2014,6,0.0,30
G 0005,SADAQA,JAFER,2014,7,0.0,31
G 0005,SADAQA,JAFER,2014,8,0.0,31
G 0005,SADAQA,JAFER,2014,9,0.0,30
G 0005,SADAQA,JAFER,2014,10,0.0,31
G 0005,SADAQA,JAFER,2014,11,0.0,30
G 0005,SADAQA,JAFER,2014,12,0.0,31
G 0006,QUREIN,JAFER,1995,1,0.0,31
G 0006,QUREIN,JAFER,1995,2,50.0,28
G 0006,QUREIN,JAFER,1995,3,0.0,31
G 0006,QUREIN,JAFER,1995,4,0.0,30
G 0006,QUREIN,JAFER,1995,5,0.0,31
G 0006,QUREIN,JAFER,1995,6,0.0,30
G 0006,QUREIN,JAFER,1995,7,0.0,31
G 0006,QUREIN,JAFER,1995,8,0.0,31
G 0006,QUREIN,JAFER,1995,9,0.0,30
G 0006,QUREIN,JAFER,1995,10,0.0,31
G 0006,QUREIN,JAFER,1995,11,0.0,30
G 0006,QUREIN,JAFER,1995,12,0.0,31
G 0006,QUREIN,JAFER,1996,1,42.0,31
G 0006,QUREIN,JAFER,1996,2,2.0,29
G 0006,QUREIN,JAFER,1996,3,35.0,31
G 0006,QUREIN,JAFER,1996,4,0.0,30
G 0006,QUREIN,JAFER,1996,5,0.0,31
G 0006,QUREIN,JAFER,1996,6,0.0,30
G 0006,QUREIN,JAFER,1996,7,0.0,31
G 0006,QUREIN,JAFER,1996,8,0.0,31
G 0006,QUREIN,JAFER,1996,9,0.0,30
G 0006,QUREIN,JAFER,1996,10,0.0,31
G 0006,QUREIN,JAFER,1996,11,5.6,30
G 0006,QUREIN,JAFER,1996,12,0.6,31
G 0006,QUREIN,JAFER,1997,1,66.9,31
G 0006,QUREIN,JAFER,1997,2,10.0,28
G 0006,QUREIN,JAFER,1997,3,16.0,31
G 0006,QUREIN,JAFER,1997,4,0.0,30
G 0006,QUREIN,JAFER,1997,5,0.0,31
G 0006,QUREIN,JAFER,1997,6,0.0,30
G 0006,QUREIN,JAFER,1997,7,0.0,31
G 0006,QUREIN,JAFER,1997,8,0.0,31
G 0006,QUREIN,JAFER,1997,9,0.0,30
G 0006,QUREIN,JAFER,1997,10,12.0,31
G 0006,QUREIN,JAFER,1997,11,2.4,30
G 0006,QUREIN,JAFER,1997,12,35.0,31
G 0006,QUREIN,JAFER,1998,1,73.1,31
G 0006,QUREIN,JAFER,1998,2,20.9,28
G 0006,QUREIN,JAFER,1998,3,14.1,31
G 0006,QUREIN,JAFER,1998,4,0.0,30
G 0006,QUREIN,JAFER,1998,5,0.0,31
G 0006,QUREIN,JAFER,1998,6,0.0,30
G 0006,QUREIN,JAFER,1998,7,0.0,31
G 0006,QUREIN,JAFER,1998,8,0.0,31
G 0006,QUREIN,JAFER,1998,9,0.0,30
G 0006,QUREIN,JAFER,1998,10,0.0,31
G 0006,QUREIN,JAFER,1998,11,0.0,30
G 0006,QUREIN,JAFER,1998,12,0.0,31
G 0006,QUREIN,JAFER,1999,1,20.5,31
G 0006,QUREIN,JAFER,1999,2,44.1,28
G 0006,QUREIN,JAFER,1999,3,0.0,31
G 0006,QUREIN,JAFER,1999,4,0.0,30
G 0006,QUREIN,JAFER,1999,5,0.0,31
G 0006,QUREIN,JAFER,1999,6,0.0,30
G 0006,QUREIN,JAFER,1999,7,0.0,31
G 0006,QUREIN,JAFER,1999,8,0.0,31
G 0006,QUREIN,JAFER,1999,9,0.0,30
G 0006,QUREIN,JAFER,1999,10,1.2,31
G 0006,QUREIN,JAFER,1999,11,0.0,30
G 0006,QUREIN,JAFER,1999,12,2.8,31
G 0006,QUREIN,JAFER,2000,1,7.0,31
G 0006,QUREIN,JAFER,2000,2,1.0,29
G 0006,QUREIN,JAFER,2000,3,11.2,31
G 0006,QUREIN,JAFER,2000,4,0.0,30
G 0006,QUREIN,JAFER,2000,5,0.0,31
G 0006,QUREIN,JAFER,2000,6,0.0,30
G 0006,QUREIN,JAFER,2000,7,0.0,31
G 0006,QUREIN,JAFER,2000,8,0.0,31
G 0006,QUREIN,JAFER,2000,9,0.0,30
G 0006,QUREIN,JAFER,2000,10,6.3,31
G 0006,QUREIN,JAFER,2000,11,4.9,30
G 0006,QUREIN,JAFER,2000,12,19.9,31
G 0006,QUREIN,JAFER,2001,1,9.0,31
G 0006,QUREIN,JAFER,2001,2,5.9,28
G 0006,QUREIN,JAFER,2001,3,0.0,31
G 0006,QUREIN,JAFER,2001,4,36.7,30
G 0006,QUREIN,JAFER,2001,5,11.5,31
G 0006,QUREIN,JAFER,2001,6,0.0,30
G 0006,QUREIN,JAFER,2001,7,0.0,31
G 0006,QUREIN,JAFER,2001,8,0.0,31
G 0006,QUREIN,JAFER,2001,9,0.0,30
G 0006,QUREIN,JAFER,2001,10,0.0,31
G 0006,QUREIN,JAFER,2001,11,4.0,30
G 0006,QUREIN,JAFER,2001,12,23.5,31
G 0006,QUREIN,JAFER,2002,1,64.5,31
G 0006,QUREIN,JAFER,2002,2,51.5,28
G 0006,QUREIN,JAFER,2002,3,0.0,31
G 0006,QUREIN,JAFER,2002,4,0.0,30
G 0006,QUREIN,JAFER,2002,5,0.0,31
G 0006,QUREIN,JAFER,2002,6,0.0,30
G 0006,QUREIN,JAFER,2002,7,0.0,31
G 0006,QUREIN,JAFER,2002,8,0.0,31
G 0006,QUREIN,JAFER,2002,9,0.0,30
G 0006,QUREIN,JAFER,2002,10,2.3,31
G 0006,QUREIN,JAFER,2002,11,2.9,30
G 0006,QUREIN,JAFER,2002,12,36.0,31
G 0006,QUREIN,JAFER,2003,1,12.5,31
G 0006,QUREIN,JAFER,2003,2,0.0,28
G 0006,QUREIN,JAFER,2003,3,12.0,31
G 0006,QUREIN,JAFER,2003,4,5.5,30
G 0006,QUREIN,JAFER,2003,5,0.0,31
G 0006,QUREIN,JAFER,2003,6,0.0,30
G 0006,QUREIN,JAFER,2003,7,0.0,31
G 0006,QUREIN,JAFER,2003,8,0.0,31
G 0006,QUREIN,JAFER,2003,9,0.0,30
G 0006,QUREIN,JAFER,2003,10,0.0,31
G 0006,QUREIN,JAFER,2003,11,0.0,30
G 0006,QUREIN,JAFER,2003,12,19.1,31
G 0006,QUREIN,JAFER,2004,1,45.1,31
G 0006,QUREIN,JAFER,2004,2,10.5,29
G 0006,QUREIN,JAFER,2004,3,0.0,31
G 0006,QUREIN,JAFER,2004,4,0.0,30
G 0006,QUREIN,JAFER,2004,5,0.0,31
G 0006,QUREIN,JAFER,2004,6,0.0,30
G 0006,QUREIN,JAFER,2004,7,0.0,31
G 0006,QUREIN,JAFER,2004,8,0.0,31
G 0006,QUREIN,JAFER,2004,9,0.0,30
G 0006,QUREIN,JAFER,2004,10,10.0,31
G 0006,QUREIN,JAFER,2004,11,12.8,30
G 0006,QUREIN,JAFER,2004,12,10.0,31
G 0006,QUREIN,JAFER,2005,1,43.7,31
G 0006,QUREIN,JAFER,2005,2,3.1,28
G 0006,QUREIN,JAFER,2005,3,3.0,31
G 0006,QUREIN,JAFER,2005,4,0.0,30
G 0006,QUREIN,JAFER,2005,5,0.0,31
G 0006,QUREIN,JAFER,2005,6,0.0,30
G 0006,QUREIN,JAFER,2005,7,0.0,31
G 0006,QUREIN,JAFER,2005,8,0.0,31
G 0006,QUREIN,JAFER,2005,9,0.0,30
G 0006,QUREIN,JAFER,2005,10,0.0,31
G 0006,QUREIN,JAFER,2005,11,0.8,30
G 0006,QUREIN,JAFER,2005,12,0.0,31
G 0006,QUREIN,JAFER,2006,1,0.0,31
G 0006,QUREIN,JAFER,2006,2,58.0,28
G 0006,QUREIN,JAFER,2006,3,0.0,31
G 0006,QUREIN,JAFER,2006,4,25.0,30
G 0006,QUREIN,JAFER,2006,5,0.0,31
G 0006,QUREIN,JAFER,2006,6,0.0,30
G 0006,QUREIN,JAFER,2006,7,0.0,31
G 0006,QUREIN,JAFER,2006,8,0.0,31
G 0006,QUREIN,JAFER,2006,9,0.0,30
G 0006,QUREIN,JAFER,2006,10,0.0,31
G 0006,QUREIN,JAFER,2006,11,0.0,30
G 0006,QUREIN,JAFER,2006,12,16.1,31
G 0006,QUREIN,JAFER,2007,1,18.0,31
G 0006,QUREIN,JAFER,2007,2,29.0,28
G 0006,QUREIN,JAFER,2007,3,13.5,31
G 0006,QUREIN,JAFER,2007,4,0.0,30
G 0006,QUREIN,JAFER,2007,5,0.0,31
G 0006,QUREIN,JAFER,2007,6,0.0,30
G 0006,QUREIN,JAFER,2007,7,0.0,31
G 0006,QUREIN,JAFER,2007,8,0.0,31
G 0006,QUREIN,JAFER,2007,9,0.0,30
G 0006,QUREIN,JAFER,2007,10,0.0,31
G 0006,QUREIN,JAFER,2007,11,0.0,30
G 0006,QUREIN,JAFER,2007,12,0.0,31
G 0006,QUREIN,JAFER,2008,1,33.0,31
G 0006,QUREIN,JAFER,2008,2,13.5,29
G 0006,QUREIN,JAFER,2008,3,0.0,31
G 0006,QUREIN,JAFER,2008,4,0.0,30
G 0006,QUREIN,JAFER,2008,5,0.0,31
G 0006,QUREIN,JAFER,2008,6,0.0,30
G 0006,QUREIN,JAFER,2008,7,0.0,31
G 0006,QUREIN,JAFER,2008,8,0.0,31
G 0006,QUREIN,JAFER,2008,9,0.0,30
G 0006,QUREIN,JAFER,2008,10,0.0,31
G 0006,QUREIN,JAFER,2008,11,0.0,30
G 0006,QUREIN,JAFER,2008,12,0.0,31
G 0006,QUREIN,JAFER,2009,1,0.0,31
G 0006,QUREIN,JAFER,2009,2,9.0,28
G 0006,QUREIN,JAFER,2009,3,24.0,31
G 0006,QUREIN,JAFER,2009,4,0.0,30
G 0006,QUREIN,JAFER,2009,5,0.0,31
G 0006,QUREIN,JAFER,2009,6,0.0,30
G 0006,QUREIN,JAFER,2009,7,0.0,31
G 0006,QUREIN,JAFER,2009,8,0.0,31
G 0006,QUREIN,JAFER,2009,9,0.0,30
G 0006,QUREIN,JAFER,2009,10,0.0,31
G 0006,QUREIN,JAFER,2009,11,4.2,30
G 0006,QUREIN,JAFER,2009,12,26.5,31
G 0006,QUREIN,JAFER,2010,1,23.0,31
G 0006,QUREIN,JAFER,2010,2,27.0,28
G 0006,QUREIN,JAFER,2010,3,10.0,31
G 0006,QUREIN,JAFER,2010,4,0.0,30
G 0006,QUREIN,JAFER,2010,5,0.0,31
G 0006,QUREIN,JAFER,2010,6,0.0,30
G 0006,QUREIN,JAFER,2010,7,0.0,31
G 0006,QUREIN,JAFER,2010,8,0.0,31
G 0006,QUREIN,JAFER,2010,9,0.0,30
G 0006,QUREIN,JAFER,2010,10,0.0,31
G 0006,QUREIN,JAFER,2010,11,0.0,30
G 0006,QUREIN,JAFER,2010,12,1.2,31
G 0006,QUREIN,JAFER,2011,1,4.0,31
G 0006,QUREIN,JAFER,2011,2,5.0,28
G 0006,QUREIN,JAFER,2011,3,1.7,31
G 0006,QUREIN,JAFER,2011,4,10.0,30
G 0006,QUREIN,JAFER,2011,5,0.0,31
G 0006,QUREIN,JAFER,2011,6,0.0,30
G 0006,QUREIN,JAFER,2011,7,0.0,31
G 0006,QUREIN,JAFER,2011,8,0.0,31
G 0006,QUREIN,JAFER,2011,9,0.0,30
G 0006,QUREIN,JAFER,2011,10,0.0,31
G 0006,QUREIN,JAFER,2011,11,9.2,30
G 0006,QUREIN,JAFER,2011,12,4.0,31
G 0006,QUREIN,JAFER,2012,1,31.8,31
G 0006,QUREIN,JAFER,2012,2,31.7,29
G 0006,QUREIN,JAFER,2012,3,18.3,31
G 0006,QUREIN,JAFER,2012,4,0.0,30
G 0006,QUREIN,JAFER,2012,5,0.0,31
G 0006,QUREIN,JAFER,2012,6,0.0,30
G 0006,QUREIN,JAFER,2012,7,0.0,31
G 0006,QUREIN,JAFER,2012,8,0.0,31
G 0006,QUREIN,JAFER,2012,9,0.0,30
G 0006,QUREIN,JAFER,2012,10,0.0,31
G 0006,QUREIN,JAFER,2012,11,3.6,30
G 0006,QUREIN,JAFER,2012,12,2.1,31
G 0006,QUREIN,JAFER,2013,1,70.8,31
G 0006,QUREIN,JAFER,2013,2,34.4,28
G 0006,QUREIN,JAFER,2013,3,0.6,31
G 0006,QUREIN,JAFER,2013,4,0.8,30
G 0006,QUREIN,JAFER,2013,5,3.0,31
G 0006,QUREIN,JAFER,2013,6,0.0,30
G 0006,QUREIN,JAFER,2013,7,0.0,31
G 0006,QUREIN,JAFER,2013,8,0.0,31
G 0006,QUREIN,JAFER,2013,9,0.0,30
G 0006,QUREIN,JAFER,2013,10,0.0,31
G 0006,QUREIN,JAFER,2013,11,0.0,30
G 0006,QUREIN,JAFER,2013,12,82.4,31
G 0006,QUREIN,JAFER,2014,1,4.0,31
G 0006,QUREIN,JAFER,2014,2,3.2,28
G 0006,QUREIN,JAFER,2014,3,12.5,31
G 0006,QUREIN,JAFER,2014,4,0.0,30
G 0006,QUREIN,JAFER,2014,5,8.0,31
G 0006,QUREIN,JAFER,2014,6,0.0,30
G 0006,QUREIN,JAFER,2014,7,0.0,31
G 0006,QUREIN,JAFER,2014,8,0.0,31
G 0006,QUREIN,JAFER,2014,9,0.0,30
G 0006,QUREIN,JAFER,2014,10,0.0,31
G 0006,QUREIN,JAFER,2014,11,0.0,30
G 0006,QUREIN,JAFER,2014,12,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,1,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,2,8.6,28
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,3,10.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,4,6.6,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,5,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,6,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,7,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,8,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,9,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,10,1.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,11,0.7,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1995,12,1.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,1,21.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,2,0.0,29
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,3,6.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,4,0.2,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,5,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,6,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,7,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,8,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,9,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,10,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,11,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1996,12,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,1,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,2,0.0,28
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,3,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,4,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,5,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,6,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,7,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,8,0.0,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,9,0.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,10,53.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,11,3.0,30
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1997,12,3.6,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1998,1,14.5,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1998,2,19.9,28
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1998,3,5.2,31
G 0007,MA'AN RAIL WAY STATION (METEO DEPT),JAFER,1998,4,4.2,30
